ID PinchLargeTime PinchSmallTime PinchLargeHit PinchSmallHit PinchLargeDist PinchSmallDist PinchLargeXDist PinchSmallXDist PinchLargeYDist PinchSmallYDist SwipeLargeTime SwipeSmallTime SwipeLargeHit SwipeSmallHit SwipeLargeDist SwipeSmallDist SwipeLargeXDist SwipeSmallXDist SwipeLargeYDist SwipeSmallYDist ThrowLargeTime ThrowSmallTime ThrowLargeHit ThrowSmallHit ThrowLargeDist ThrowSmallDist ThrowLargeXDist ThrowSmallXDist ThrowLargeYDist ThrowSmallYDist TiltLargeTime TiltSmallTime TiltLargeHit TiltSmallHit TiltLargeDist TiltSmallDist TiltLargeXDist TiltSmallXDist TiltLargeYDist TiltSmallYDist
52 6 3 1 0 0 338.806035955678 0 236.3 0 242.8 3 4 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 5 5 1 0 0 210.8 0 210.8 0 0
53 7 22 1 1 0 0 0 0 0 0 5 9 1 1 0 0 0 0 0 0 7 16 1 1 0 0 0 0 0 0 2 7 0 1 358.274643255701 0 34.6 0 356.6 0
53 6 9 1 1 0 0 0 0 0 0 11 6 1 1 0 0 0 0 0 0 2 6 0 1 51.6 0 0 0 51.6 0 6 7 1 0 0 10.5 0 0 0 10.5
53 6 7 1 0 0 10.6 0 0 0 10.6 4 7 1 0 0 0.199999999999989 0 0 0 0.199999999999989 6 12 1 1 0 0 0 0 0 0 7 6 1 1 0 0 0 0 0 0
53 5 7 1 1 0 0 0 0 0 0 4 6 1 0 0 1 0 1 0 1 11 9 1 1 0 0 0 0 0 0 6 7 1 0 0 8.69999999999999 0 8.69999999999999 0 0
53 4 7 1 1 0 0 0 0 0 0 5 8 1 1 0 0 0 0 0 0 7 16 1 0 0 11.4 0 11.4 0 0 5 9 1 0 0 3.89999999999998 0 0 0 3.89999999999998
53 5 6 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 17 8 1 1 0 0 0 0 0 0 2 10 0 1 570.132686310827 0 462.2 0 333.8 0
53 4 6 1 1 0 0 0 0 0 0 6 6 1 1 0 0 0 0 0 0 10 19 1 1 0 0 0 0 0 0 7 8 1 1 0 0 0 0 0 0
53 5 5 1 0 0 36.9758028986525 0 8 0 36.1 4 4 1 1 0 0 0 0 0 0 6 9 1 1 0 0 0 0 0 0 6 2 1 0 0 318.740803788909 0 32.3 0 317.1
53 5 5 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0 5 7 0 1 320.318091902409 0 161.2 0 276.8 0 3 5 1 1 0 0 0 0 0 0
6 4 12 1 0 0 755.047031647698 0 673.1 0 342.1 4 7 1 1 0 0 0 0 0 0 8 65 1 1 0 0 0 0 0 0 3 2 1 0 0 278 0 0 0 278
6 15 16 1 0 0 287.910854258744 0 2.5 0 287.9 3 7 1 1 0 0 0 0 0 0 4 63 1 1 0 0 0 0 0 0 4 9 1 1 0 0 0 0 0 0
6 16 14 1 0 0 786.840396776881 0 660.9 0 427 5 5 0 1 1 0 1 0 1 0 4 5 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0
6 10 1 0 0 621.59009805498 558.589366171609 609.5 529.2 122 178.8 4 9 1 1 0 0 0 0 0 0 4 6 0 1 1 0 1 0 0 0 6 4 1 0 0 35 0 35 0 0
6 5 9 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 6 4 1 0 0 8.5 0 8.5 0 0 4 5 0 1 44.7 0 44.7 0 0 0
6 8 2 0 0 655.910428336065 282.7 544.3 282.7 366 0 4 5 1 1 0 0 0 0 0 0 7 8 1 1 0 0 0 0 0 0 2 4 0 1 348.192044710961 0 345.1 0 46.3 0
6 9 7 1 1 0 0 0 0 0 0 3 3 1 1 0 0 0 0 0 0 5 4 1 0 0 3.70000000000005 0 3.70000000000005 0 0 5 8 1 1 0 0 0 0 0 0
6 4 15 1 0 0 16.6 0 16.6 0 0 4 3 1 0 0 1 0 1 0 1 5 4 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0
6 4 14 1 1 0 0 0 0 0 0 3 3 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0
7 21 14 1 1 0 0 0 0 0 0 6 6 1 1 0 0 0 0 0 0 7 6 1 1 0 0 0 0 0 0 9 11 1 1 0 0 0 0 0 0
7 3 7 0 1 422.81543254711 0 211.7 0 366 0 4 4 1 1 0 0 0 0 0 0 7 8 1 1 0 0 0 0 0 0 5 5 1 0 0 0.300000000000011 0 0.300000000000011 0 0
7 3 25 0 0 426.9 354.317033177915 426.9 303.4 0 183 5 5 1 1 0 0 0 0 0 0 4 4 1 0 0 0.600000000000023 0 0.600000000000023 0 0 5 10 1 0 0 32.3 0 32.3 0 0
7 3 9 0 1 252.091729336763 0 103.2 0 230 0 3 7 1 1 0 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0 10 19 0 0 6.69999999999999 4.19999999999999 6.69999999999999 4.19999999999999 0 0
7 5 23 0 1 291.280363224162 0 264.5 0 122 0 6 5 1 1 0 0 0 0 0 0 7 5 1 1 0 0 0 0 0 0 3 23 0 0 302.135681441302 14.4810220633766 236.6 14.1 187.9 3.30000000000001
7 3 6 0 0 702.547621161726 11.9050409491106 505.4 2.20000000000005 488 11.7 4 6 1 1 0 0 0 0 0 0 6 5 1 1 0 0 0 0 0 0 18 19 1 0 0 54.8 0 54.8 0 0
7 6 6 1 1 0 0 0 0 0 0 3 9 1 1 0 0 0 0 0 0 3 6 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0
7 3 6 0 0 551.422025312736 10.1 494.5 0 244 10.1 4 5 1 1 0 0 0 0 0 0 6 1 1 0 0 760.367766281554 0 717.5 0 251.7 6 6 1 1 0 0 0 0 0 0
7 6 6 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0 6 6 1 1 0 0 0 0 0 0 5 11 1 0 0 40.6 0 40.6 0 0
8 8 18 1 1 0 0 0 0 0 0 3 7 1 1 0 0 0 0 0 0 7 5 1 1 0 0 0 0 0 0 7 21 1 0 0 26.4 0 26.4 0 0
8 2 39 0 1 368.146832120012 0 39.7 0 366 0 4 4 1 1 0 0 0 0 0 0 9 10 1 1 0 0 0 0 0 0 5 8 1 1 0 0 0 0 0 0
8 9 6 1 1 0 0 0 0 0 0 4 4 0 1 1.40000000000001 0 1.40000000000001 0 0 0 5 8 1 1 0 0 0 0 0 0 11 7 1 1 0 0 0 0 0 0
8 11 11 0 0 247.30566107552 556.243912326238 40.3 542.7 244 122 4 5 1 1 0 0 0 0 0 0 6 6 1 1 0 0 0 0 0 0 3 1 1 0 0 457.457812262508 0 456.2 0 33.9
8 6 4 1 0 0 36.9476656908119 0 3.29999999999995 0 36.8 5 5 1 1 0 0 0 0 0 0 8 8 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0
8 9 6 0 0 763.433304225065 159.734404559569 587.1 120.2 488 105.2 4 6 1 1 0 0 0 0 0 0 8 18 1 1 0 0 0 0 0 0 5 10 1 1 0 0 0 0 0 0
8 6 8 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 7 16 1 1 0 0 0 0 0 0 5 9 1 0 0 53.5 0 53.5 0 0
8 6 7 1 0 0 7.90000000000009 0 7.90000000000009 0 0 6 5 1 1 0 0 0 0 0 0 5 8 1 1 0 0 0 0 0 0 4 6 0 0 152.488688105053 1 152.4 1 5.2 1
8 6 8 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 5 6 1 1 0 0 0 0 0 0 3 5 0 1 56.8476032916077 0 56.6 0 5.30000000000001 0
9 7 12 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 5 6 1 1 0 0 0 0 0 0 4 7 1 1 0 0 0 0 0 0
9 7 11 1 0 0 5.60000000000002 0 5.60000000000002 0 0 4 4 1 1 0 0 0 0 0 0 9 11 1 1 0 0 0 0 0 0 5 7 1 1 0 0 0 0 0 0
9 6 8 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 7 6 1 1 0 0 0 0 0 0 2 8 0 0 340.2 5.89999999999998 0 0 340.2 5.89999999999998
9 6 7 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 5 6 1 1 0 0 0 0 0 0 4 7 1 0 0 91.5895190510355 0 82 0 40.8
9 5 6 1 1 0 0 0 0 0 0 6 8 1 1 0 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0 7 4 1 1 0 0 0 0 0 0
9 6 12 1 1 0 0 0 0 0 0 6 5 1 1 0 0 0 0 0 0 6 6 1 1 0 0 0 0 0 0 3 10 1 1 0 0 0 0 0 0
9 4 6 1 1 0 0 0 0 0 0 5 7 1 1 0 0 0 0 0 0 3 10 1 1 0 0 0 0 0 0 2 6 0 0 251.17356548809 61 59.6 61 244 0
9 6 5 1 1 0 0 0 0 0 0 6 5 1 1 0 0 0 0 0 0 5 6 1 1 0 0 0 0 0 0 4 7 1 1 0 0 0 0 0 0
9 4 6 1 1 0 0 0 0 0 0 6 4 1 1 0 0 0 0 0 0 5 5 1 0 0 17.3 0 17.3 0 0 5 7 1 1 0 0 0 0 0 0
